"m1","d1","m2","d2","sigma1","sigma2","rho1","lambda","v1","v2","phi1","phi2","rho2"
-0.0700184176139848,0.0628886778191295,-3.92652442295307,22.4568994786304,0.00737606879975785,0.0377234259569975,-0.54368856248457,5.73312081751764,0.0357528044475472,0.903439930819014,0.0305859268856278,0.611705235975552,-0.957026940678012
-0.0783533593417247,0.0561107125609631,-3.95574285752908,22.8711018926334,0.00738090141495262,0.0376733474839462,-0.567783736118683,5.85206195191584,0.0339466071950082,0.879071357659822,0.030028590525561,0.607498688872951,-0.963637696576408
-0.0947261525033331,0.0631424579736222,-3.94399608488312,21.6669452314685,0.00754851855316176,0.0367845606259249,-0.583886896619813,5.48879861517494,0.0338208807979832,0.820605453126742,0.0298712600892143,0.581542577812243,-0.961983203440126
-0.119479478168785,0.0661325443508907,-3.96884973053523,20.9777133561569,0.00749243132413884,0.0374962269030152,-0.617192012312508,5.89749877648977,0.0371657647886756,0.917609961669263,0.0301756544245118,0.590788563216733,-0.963689664074784
-0.0886858968968177,0.0695935440018168,-3.9579099405065,20.9261552197274,0.00710651399914529,0.0385728446950166,-0.636677885509781,5.40400477420497,0.0379646613263474,0.916231562201324,0.0300171314914204,0.589938961595701,-0.965831343818161
-0.0667864099187399,0.0657847540149995,-3.93455643261682,20.0614307109633,0.00725803322085431,0.0393592827986569,-0.62307285269995,5.92512315980628,0.0326566337455085,0.896122049038179,0.0304080118399075,0.555647749710858,-0.965491537215984
-0.0813277399563977,0.0613142808281799,-3.91064893331047,18.830192771145,0.00652805507658891,0.0407531897833803,-0.550701667668002,6.13586912984415,0.0387885901416778,0.849974510773757,0.030199020837633,0.525596026353718,-0.963763167352783
-0.123728153674851,0.060550365489965,-3.91904051636546,18.111410802858,0.00651377073988041,0.0414635142924531,-0.58709885915765,5.37440941815107,0.0382002671909422,0.795931653699563,0.0301079542588932,0.516974301551552,-0.960346431361391
-0.103498875991162,0.0628982579485705,-3.89015236182641,19.7279212740694,0.00656832037495389,0.0433168751267558,-0.673891543578246,6.04684068455757,0.0351048341737538,0.824922497128578,0.0304014916834763,0.5287557269903,-0.953997121441556
-0.127960093575802,0.0628470385513598,-3.87308251220361,19.4578590845471,0.0066682011543195,0.0446331223859539,-0.726603894461251,5.56674367814804,0.0395121231151938,0.81547226101079,0.0302671178131041,0.563303385835814,-0.952044642666256
-0.107485543481218,0.0655379937380536,-3.87130780302811,17.7210363303969,0.00651220125750872,0.0455110857147958,-0.691333063240229,5.98295683371535,0.0361538283954488,0.824256152076439,0.0299862198875826,0.566033471774225,-0.955893097415772
